file path,copyright
fossology-01-07-2021/src/www/ui_tests/SiteTests/OrgFoldersMenuTest-Move.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/SiteTests/UploadUrlMenuTest.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/SiteTests/OrgUploadsMenuTest-Move.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/SiteTests/login.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/SiteTests/UploadOne-ShotMenuTest.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/SiteTests/runSiteTests.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/verifyFossDirsOnly.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/browseUploadedTest.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/bsam/bsam-verifyFossDirsOnly.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/bsam-verifyFossDirsOnly.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/OneShot-lgpl2.1-T.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/OneShot-lgpl2.1.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/runVerifyTests.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/bsam/bsam-verifyFoss23D1F1L.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/bsam-verifyFoss23D1F1L.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/bsam/bsam-verifyFossI16L518.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/bsam-verifyFossI16L518.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/verifyFoss23D1F1L.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/VerifyTests/verifyFossI16L335U29.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/Tweb.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/Unit/ui-picker-Test.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/Unit/ui-picker-Test.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/www/ui_tests/Unit/test-showjobs.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/runDummy.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/agent/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/ui/core-debug-plugins.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/ui/core-debug-menus.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/ui/core-debug-fileloc.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/ui/core-debug-flush-cache.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/debug/ui/core-debug-user.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/pkginstall/ubuntu.ini,"Copyright (C) 2011-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/pkginstall/redhat.ini,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/pkginstall/debian.ini,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/pkginstall/fedora.ini,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/miginstall/ubuntu.ini,"Copyright (C) 2011-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/miginstall/redhat.ini,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/miginstall/debian.ini,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/miginstall/fedora.ini,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/db/createTestDB.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/db/createTestEnvironment.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/testing/db/purgeTestEnvironment.php,Copyright (C) 2014 Siemens AG
fossology-01-07-2021/src/testing/db/cleanup_test_databases.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/db/createEmptyTestEnvironment.php,Copyright (C) 2018 Siemens AG
fossology-01-07-2021/src/testing/db/c/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/db/c/libfodbreposysconf.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/db/c/libfodbreposysconf.h,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/testing/db/c/libfodbreposysconf.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/db/c/libfodbreposysconf.c,"Copyright (C) 2015, 2018 Siemens AG"
fossology-01-07-2021/src/testing/fointeg.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/regression/regressiontest.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/fo_integration.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/vmrevert.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/test4packageinstall/test_cp2foss.php,"Copyright (C) 2012-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/test4packageinstall/testdata.php,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/test4migrationinstall/testdata.php,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/test4migrationinstall/test_cp2foss.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/whatos,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/pkgConfig.php,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/vmcheck.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/migrateConfig.php,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/install/srcConfig.php,"Copyright (C) 2013-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/checkTestData.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/genFuncTestsResult,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/testFOSSology.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/runUploadsTest.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/runTestCleanup.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/runVerifyUploadsTests.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/runAgentFunc.php,"Copyright (C) 2011-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/runFunctionalTests.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/functional/FossologyFunctionalTests.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/bootstrap.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parseLicGrpFileLinks.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parseMiniMenu.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parsePgLinks.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parseFolderPath.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/dom-parseLicenseTable.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parseLicenseTblDirs.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parseLicenseTbl.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/db.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/parseBrowseMenu.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/check4jobs.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/ReadInputFile.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/testClasses/timer.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/common-Test.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/reportClass.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/fossologyTest.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/TestRun.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/common-Ui.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/common-vm.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/c/libfocunit.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/c/libfocunit.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/createRC.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/libTestDB.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/lib/fossologyTestCase.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/before_connect.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/db_connect.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/simple.c,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/no_check.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/wait_special.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/no_disconnect.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/no_update.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/multi_connect.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/agents/quick_death.c,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testJob.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testDatabase.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testScheduler.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testHost.c,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testInterface.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testEvent.c,"Copyright (C) 2011~2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testRun.c,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testRun.h,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/Makefile,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Unit/testAgent.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Functional/Functional.py,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Functional/Functional.xml,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent_tests/Functional/Makefile,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/mod_deps,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/logging.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/job.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/job.c,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/scheduler/agent/host.h,"Copyright (C) 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/agent.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/agent.c,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/scheduler/agent/emailformatter.c,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/scheduler/agent/scheduler.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/fo_cli.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/interface.h,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/logging.h,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/interface.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/database.h,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/event.h,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/job.h,"Copyright (C) 2010-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/job.h,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/scheduler/agent/Makefile,"Copyright (C) 2010-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/Makefile,"Copyright (C) 2015, 2018 Siemens AG"
fossology-01-07-2021/src/scheduler/agent/scheduler.h,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/agent.h,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/host.c,"Copyright (C) 2010, 2011, 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/sqlstatements.h,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/sqlstatements.h,"Copyright (C) 2015, 2018 Siemens AG"
fossology-01-07-2021/src/scheduler/agent/fo_scheduler.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/defconf/init.d/fossology.in,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/scheduler/agent/emailformatter.h,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/scheduler/Makefile,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/maintagent/agent/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/maintagent/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/maintagent/ui/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
